study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,organ,organ_label,paired,weight_g,bw_at_necropsy_g,organ_to_bw_ratio,necropsy_date
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0155,563.0,0.003,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.6833,563.0,0.121,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.8882,563.0,0.691,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.4155,563.0,0.074,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0298,563.0,0.005,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0739,508.0,0.015,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.0942,508.0,0.412,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.3791,508.0,0.271,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,3.1464,508.0,0.619,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,10.6348,508.0,2.093,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0156,508.0,0.003,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.6749,508.0,0.133,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.4472,508.0,0.679,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.3294,508.0,0.065,2016-05-02
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.023,508.0,0.005,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0699,506.0,0.014,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.1399,506.0,0.423,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.3596,506.0,0.269,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.717,506.0,0.537,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,10.6073,506.0,2.096,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0172,506.0,0.003,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.5705,506.0,0.113,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.5592,506.0,0.703,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.4141,506.0,0.082,2016-05-02
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0229,506.0,0.005,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0637,503.0,0.013,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.0125,503.0,0.4,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.189,503.0,0.236,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.4584,503.0,0.489,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,9.5445,503.0,1.898,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.012,503.0,0.002,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.5487,503.0,0.109,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.6944,503.0,0.734,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.2822,503.0,0.056,2016-05-02
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0255,503.0,0.005,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0701,537.0,0.013,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.1685,537.0,0.404,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.0878,537.0,0.203,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.7688,537.0,0.516,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,10.4056,537.0,1.938,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0152,537.0,0.003,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.5203,537.0,0.097,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.2232,537.0,0.6,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.2706,537.0,0.05,2016-05-02
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0219,537.0,0.004,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0832,504.0,0.017,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.1763,504.0,0.432,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.3473,504.0,0.267,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.9747,504.0,0.59,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,9.3444,504.0,1.854,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0159,504.0,0.003,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.6274,504.0,0.124,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.9554,504.0,0.785,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.3381,504.0,0.067,2016-05-02
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0205,504.0,0.004,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0788,510.0,0.015,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.123,510.0,0.416,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.394,510.0,0.273,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.7676,510.0,0.543,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,9.0108,510.0,1.767,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0167,510.0,0.003,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.5535,510.0,0.109,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.3895,510.0,0.665,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.34,510.0,0.067,2016-05-02
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0221,510.0,0.004,2016-05-02
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0809,478.0,0.017,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.0811,478.0,0.435,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.4833,478.0,0.31,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.8793,478.0,0.602,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,10.9225,478.0,2.285,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0103,478.0,0.002,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.6548,478.0,0.137,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.7696,478.0,0.789,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.3764,478.0,0.079,2016-05-16
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0225,478.0,0.005,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.069,552.0,0.013,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.0673,552.0,0.375,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.4728,552.0,0.267,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.8478,552.0,0.516,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,8.5653,552.0,1.552,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0153,552.0,0.003,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.6141,552.0,0.111,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.155,552.0,0.572,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.2735,552.0,0.05,2016-05-16
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.034,552.0,0.006,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0681,529.0,0.013,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.0848,529.0,0.394,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.4078,529.0,0.266,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.9702,529.0,0.561,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,10.3486,529.0,1.956,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0176,529.0,0.003,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.7123,529.0,0.135,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.6893,529.0,0.697,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.3204,529.0,0.061,2016-05-16
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0492,529.0,0.009,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0692,564.0,0.012,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.1261,564.0,0.377,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.3549,564.0,0.24,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.9741,564.0,0.527,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,9.1142,564.0,1.616,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0113,564.0,0.002,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.625,564.0,0.111,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,4.3283,564.0,0.767,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.3383,564.0,0.06,2016-05-16
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0474,564.0,0.008,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0762,514.0,0.015,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.0023,514.0,0.39,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.2787,514.0,0.249,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.4568,514.0,0.478,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,10.3747,514.0,2.018,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0181,514.0,0.004,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.5509,514.0,0.107,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.2674,514.0,0.636,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.2697,514.0,0.052,2016-05-16
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0312,514.0,0.006,2016-05-16
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.0755,363.0,0.021,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,1.8839,363.0,0.519,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,0.7759,363.0,0.214,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,1.4978,363.0,0.413,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,6.152,363.0,1.695,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1029,363.0,0.028,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0161,363.0,0.004,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.5272,363.0,0.145,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.3122,363.0,0.086,2016-05-02
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0341,363.0,0.009,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.0734,352.0,0.021,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,1.9398,352.0,0.551,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,0.6996,352.0,0.199,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,1.7293,352.0,0.491,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,5.7944,352.0,1.646,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1004,352.0,0.029,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.017,352.0,0.005,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.5095,352.0,0.145,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.3161,352.0,0.09,2016-05-02
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0327,352.0,0.009,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.0955,417.0,0.023,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,2.7643,417.0,0.663,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.5575,417.0,0.373,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,3.1617,417.0,0.758,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,8.4024,417.0,2.015,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.0994,417.0,0.024,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0317,417.0,0.008,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.6916,417.0,0.166,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.3325,417.0,0.08,2016-05-02
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0312,417.0,0.007,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1108,346.0,0.032,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,2.9516,346.0,0.853,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.7076,346.0,0.494,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,2.975,346.0,0.86,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,7.0352,346.0,2.033,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.2926,346.0,0.085,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0166,346.0,0.005,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.6338,346.0,0.183,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.61,346.0,0.176,2016-05-02
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0353,346.0,0.01,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1417,318.0,0.045,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,3.5087,318.0,1.103,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.5891,318.0,0.5,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,2.4609,318.0,0.774,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,8.107,318.0,2.549,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.2001,318.0,0.063,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0298,318.0,0.009,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.9959,318.0,0.313,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.573,318.0,0.18,2016-05-02
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0279,318.0,0.009,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1458,324.0,0.045,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,2.833,324.0,0.874,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.7926,324.0,0.553,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,2.057,324.0,0.635,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,11.6492,324.0,3.595,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.2156,324.0,0.067,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0324,324.0,0.01,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,1.0647,324.0,0.329,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,1.0794,324.0,0.333,2016-05-02
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0307,324.0,0.009,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1778,315.0,0.056,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,3.4565,315.0,1.097,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,0.9751,315.0,0.31,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,3.3163,315.0,1.053,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,7.6083,315.0,2.415,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1467,315.0,0.047,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0296,315.0,0.009,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,1.0216,315.0,0.324,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.5849,315.0,0.186,2016-05-02
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.046,315.0,0.015,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1281,345.0,0.037,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,1.9177,345.0,0.556,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.0705,345.0,0.31,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,3.2601,345.0,0.945,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,6.0366,345.0,1.75,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1713,345.0,0.05,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0168,345.0,0.005,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.5718,345.0,0.166,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.6903,345.0,0.2,2016-05-02
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0238,345.0,0.007,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1366,419.0,0.033,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,3.6839,419.0,0.879,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.0861,419.0,0.259,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,2.2722,419.0,0.542,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,7.3976,419.0,1.766,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1602,419.0,0.038,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0196,419.0,0.005,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.8069,419.0,0.193,2016-05-02
