study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,study_day,study_date,body_weight_g
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,474.0
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,526.0
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,563.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,336.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,349.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,386.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,441.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,464.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,457.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,432.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,494.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,471.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,454.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,518.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,501.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,476.0
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,508.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,337.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,387.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,418.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,443.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,493.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,501.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,528.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,438.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,470.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,496.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,456.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,464.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,486.0
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,506.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,341.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,349.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,420.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,420.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,474.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,468.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,541.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,507.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,515.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,532.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,531.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,507.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,500.0
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,503.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,342.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,374.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,381.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,427.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,435.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,462.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,433.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,526.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,489.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,468.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,456.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,546.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,506.0
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,537.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,336.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,343.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,402.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,427.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,446.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,490.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,504.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,499.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,513.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,453.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,479.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,524.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,503.0
PC201708,PC201708-3009,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,504.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,332.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,362.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,417.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,448.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,464.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,466.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,435.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,523.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,504.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,541.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,491.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,489.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,513.0
PC201708,PC201708-3010,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,510.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,319.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,385.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,411.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,431.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,452.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,428.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,516.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,528.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,522.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,528.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,458.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,533.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,480.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,480.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,99,2016-05-09,533.0
PC201708,PC201708-3011,3,20 mg/kg PCDRUG,M,20.0,106,2016-05-16,478.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,345.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,371.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,383.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,447.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,498.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,441.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,435.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,500.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,539.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,532.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,491.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,510.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,490.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,503.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,99,2016-05-09,547.0
PC201708,PC201708-3012,3,20 mg/kg PCDRUG,M,20.0,106,2016-05-16,552.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,341.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,364.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,403.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,422.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,441.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,442.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,434.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,511.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,527.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,466.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,459.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,484.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,498.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,563.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,99,2016-05-09,539.0
PC201708,PC201708-3013,3,20 mg/kg PCDRUG,M,20.0,106,2016-05-16,529.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,335.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,375.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,396.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,426.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,438.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,510.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,516.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,517.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,544.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,493.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,482.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,549.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,485.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,514.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,99,2016-05-09,482.0
PC201708,PC201708-3014,3,20 mg/kg PCDRUG,M,20.0,106,2016-05-16,564.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,1,2016-02-01,345.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,8,2016-02-08,376.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,15,2016-02-15,392.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,22,2016-02-22,431.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,29,2016-02-29,460.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,36,2016-03-07,456.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,43,2016-03-14,441.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,50,2016-03-21,492.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,57,2016-03-28,456.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,64,2016-04-04,545.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,71,2016-04-11,545.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,78,2016-04-18,484.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,85,2016-04-25,459.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,92,2016-05-02,476.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,99,2016-05-09,486.0
PC201708,PC201708-3015,3,20 mg/kg PCDRUG,M,20.0,106,2016-05-16,514.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,247.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,270.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,303.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,293.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,334.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,351.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,308.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,369.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,310.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,369.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,337.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,299.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,397.0
PC201708,PC201708-3101,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,363.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,237.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,272.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,272.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,303.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,294.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,316.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,300.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,328.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,369.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,383.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,381.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,390.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,373.0
PC201708,PC201708-3102,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,352.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,257.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,283.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,277.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,273.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,273.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,330.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,279.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,334.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,335.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,389.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,339.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,389.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,401.0
PC201708,PC201708-3103,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,417.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,264.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,255.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,274.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,334.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,337.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,354.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,286.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,305.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,329.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,299.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,392.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,386.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,376.0
PC201708,PC201708-3104,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,346.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,236.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,267.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,272.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,260.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,293.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,312.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,331.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,377.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,323.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,349.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,337.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,377.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,405.0
PC201708,PC201708-3105,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,318.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,231.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,289.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,265.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,276.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,307.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,322.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,282.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,312.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,375.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,302.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,339.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,310.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,297.0
PC201708,PC201708-3106,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,324.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,259.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,254.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,293.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,300.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,276.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,271.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,326.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,373.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,379.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,291.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,327.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,394.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,325.0
PC201708,PC201708-3107,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,315.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,253.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,282.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,269.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,334.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,338.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,342.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,355.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,375.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,309.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,323.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,324.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,352.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,361.0
PC201708,PC201708-3108,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,345.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,231.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,285.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,293.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,305.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,311.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,317.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,313.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,279.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,288.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,306.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,374.0
